symbol,window,time,agent,pattern,direction,entry,stop,stop_pips,fib_state,fib_pct,outcome,R,mfe_R,mae_R,bars_to_resolution,event_id,atr_pips,stop_atr,year,cf_maxR_before_stop,cf_minR_before_stop,cf_stop_hit,first2_bar,post2_minR_before_stop,post2_maxR_before_stop,hour_utc,reach_1R,reach_1p5R,reach_2R,reach_2p5R,reach_3R,reach_4R,reach_5R,runner_2p5,runner_3,runner_4,runner_5
GBPUSD,2018_A,2018-10-16T08:30:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.32012,1.3177564999999998,23.63500000000185,ACTIVE_SHALLOW,0.0,LOSS,-1.0,1.4808546646921028,1.2904590649459524,34,M15_FLAG_PENNANT|2018-10-16T08:30:00+00:00|1.32012,12.692857142857664,1.8620709060214533,2018,1.4808546646921028,-1.2904590649459524,True,,,,8.5,True,False,False,False,False,False,False,False,False,False,False
GBPUSD,2018_A,2018-10-16T11:45:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.32266,1.32119,14.699999999998605,ACTIVE_SHALLOW,3.9024,LOSS,-1.0,0.1292517006803759,1.258503401360601,3,M15_FLAG_PENNANT|2018-10-16T11:45:00+00:00|1.32266,12.242857142857094,1.200700116686005,2018,0.2721088435374109,-1.2585034013606007,True,,,,11.75,False,False,False,False,False,False,False,False,False,False,False
EURUSD,2018_A,2018-10-25T15:00:00+00:00,M15_FLAG_PENNANT,BEAR_FLAG,SHORT,1.13717,1.138783,16.129999999998645,ACTIVE_SHALLOW,1.6155,WIN,2.0,2.2132672039679933,0.7377557346559978,82,M15_FLAG_PENNANT|2018-10-25T15:00:00+00:00|1.13717,14.542857142856937,1.109135559921337,2018,2.2442653440792077,-1.4073155610662569,True,82.0,-1.4073155610662569,2.2442653440792077,15.0,True,True,True,False,False,False,False,False,False,False,False
EURUSD,2019_A,2019-01-07T01:30:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.14196,1.14034,16.199999999999548,ACTIVE_LATCHED_RECOVERY,0.0,WIN,2.0,2.0370370370370066,0.5925925925926535,47,M15_FLAG_PENNANT|2019-01-07T01:30:00+00:00|1.14196,4.764285714286157,3.400299850074552,2019,9.2654320987644,-0.5925925925925722,False,47.0,0.16049382716043123,9.2654320987644,1.5,True,True,True,True,True,True,True,True,True,True,True
EURUSD,2019_A,2019-01-07T13:15:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.14517,1.14356125,16.087499999999366,ACTIVE_LATCHED_RECOVERY,0.0,WIN,2.0,2.0326340326340406,0.2797202797203289,44,M15_FLAG_PENNANT|2019-01-07T13:15:00+00:00|1.14517,6.407142857142643,2.510869565217376,2019,2.0326340326340406,-1.0318570318570692,True,44.0,-1.0318570318570692,2.0326340326340406,13.25,True,True,True,False,False,False,False,False,False,False,False
EURUSD,2019_A,2019-01-07T18:00:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.14797,1.14556575,24.042499999998856,ACTIVE_LATCHED_RECOVERY,0.0,LOSS,-1.0,0.1954871581574265,1.0647811167723895,30,M15_FLAG_PENNANT|2019-01-07T18:00:00+00:00|1.14797,8.650000000000205,2.7794797687859294,2019,0.19548715815742657,-1.0647811167723895,True,,,,18.0,False,False,False,False,False,False,False,False,False,False,False
EURUSD,2019_A,2019-01-17T07:15:00+00:00,M15_FLAG_PENNANT,BEAR_FLAG,SHORT,1.1377,1.1399,21.9999999999998,ACTIVE_LATCHED_RECOVERY,0.0,LOSS,-1.0,0.2409090909090565,1.1136363636364026,8,M15_FLAG_PENNANT|2019-01-17T07:15:00+00:00|1.1377,5.642857142856997,3.898734177215255,2019,0.25909090909089305,-1.1136363636364026,True,,,,7.25,False,False,False,False,False,False,False,False,False,False,False
EURUSD,2019_B,2019-08-05T11:45:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.11795,1.11585175,20.98249999999968,ACTIVE_SHALLOW,1.1696,WIN,2.0,2.220898367687444,0.4527582509233984,44,M15_FLAG_PENNANT|2019-08-05T11:45:00+00:00|1.11795,7.099999999999566,2.9552816901409806,2019,3.345645180507629,-0.8387942332896511,False,44.0,-0.8387942332896511,3.345645180507629,11.75,True,True,True,True,True,False,False,True,True,False,False
EURUSD,2019_B,2019-08-05T23:00:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.12309,1.1212000000000002,18.89999999999725,ACTIVE_SHALLOW,0.0,LOSS,-1.0,0.9947089947091944,1.1269841269842724,19,M15_FLAG_PENNANT|2019-08-05T23:00:00+00:00|1.12309,6.085714285714504,3.1056338028163384,2019,0.9947089947091943,-1.1269841269842724,True,,,,23.0,False,False,False,False,False,False,False,False,False,False,False
GBPUSD,2020_A,2020-10-01T05:45:00+00:00,M15_FLAG_PENNANT,BULL_FLAG,LONG,1.29423,1.29337,8.599999999998609,ACTIVE_SHALLOW,2.5586,LOSS,-1.0,0.8953488372093744,1.9302325581398407,5,M15_FLAG_PENNANT|2020-10-01T05:45:00+00:00|1.29423,4.657142857142915,1.846625766870844,2020,0.8953488372091432,-1.9302325581393427,True,,,,5.75,False,False,False,False,False,False,False,False,False,False,False
EURUSD,2021_A,2021-05-03T04:15:00+00:00,M15_FLAG_PENNANT,BEAR_FLAG,SHORT,1.20181,1.20251,6.999999999999229,ACTIVE_SHALLOW,1.5489,LOSS,-1.0,0.7285714285715237,3.0857142857145394,10,M15_FLAG_PENNANT|2021-05-03T04:15:00+00:00|1.20181,3.5714285714286538,1.9599999999997388,2021,0.7285714285715237,-3.0857142857145394,True,,,,4.25,False,False,False,False,False,False,False,False,False,False,False
EURUSD,2021_A,2021-05-04T08:45:00+00:00,M15_FLAG_PENNANT,BEAR_FLAG,SHORT,1.20032,1.20231,19.899999999999363,ACTIVE_SHALLOW,1.4885,LOSS,-1.0,0.2160804020101338,1.0804020100502227,13,M15_FLAG_PENNANT|2021-05-04T08:45:00+00:00|1.20032,7.021428571428416,2.8341810783316097,2021,0.2160804020101338,-1.0804020100502227,True,,,,8.75,False,False,False,False,False,False,False,False,False,False,False
EURUSD,2021_A,2021-05-05T06:45:00+00:00,M15_FLAG_PENNANT,BEAR_FLAG,SHORT,1.19996,1.2018399999999998,18.799999999998818,ACTIVE_SHALLOW,15.9251,LOSS,-1.0,0.7287234042552966,1.0691489361703157,16,M15_FLAG_PENNANT|2021-05-05T06:45:00+00:00|1.19996,4.18571428571411,4.491467576791715,2021,0.7287234042552966,-1.0691489361703157,True,,,,6.75,False,False,False,False,False,False,False,False,False,False,False
