time,open,high,low,close
2026-07-17T08:00:00+00:00,1.14361,1.14523,1.14356,1.14413
2026-07-17T12:00:00+00:00,1.14413,1.14426,1.14245,1.14292
2026-07-17T16:00:00+00:00,1.14291,1.14446,1.1424400000000001,1.14383
2026-07-17T20:00:00+00:00,1.14384,1.14426,1.14333,1.14381
2026-07-20T00:00:00+00:00,1.14269,1.14337,1.14237,1.14334
2026-07-20T04:00:00+00:00,1.14334,1.14452,1.14314,1.14444
2026-07-20T08:00:00+00:00,1.14444,1.14497,1.14341,1.14391
2026-07-20T12:00:00+00:00,1.14391,1.14405,1.14169,1.14239
2026-07-20T16:00:00+00:00,1.14239,1.14248,1.14024,1.14115
2026-07-20T20:00:00+00:00,1.14115,1.1419,1.14112,1.14141
2026-07-21T00:00:00+00:00,1.14136,1.14185,1.14101,1.14134
2026-07-21T04:00:00+00:00,1.14134,1.14182,1.14089,1.1418
2026-07-21T08:00:00+00:00,1.1418,1.14277,1.14158,1.14209
2026-07-21T12:00:00+00:00,1.14209,1.14287,1.14133,1.14172
2026-07-21T16:00:00+00:00,1.14172,1.14196,1.14025,1.14082
2026-07-21T20:00:00+00:00,1.14082,1.14107,1.13972,1.13978
2026-07-22T00:00:00+00:00,1.13978,1.14073,1.13959,1.14039
2026-07-22T04:00:00+00:00,1.14039,1.14103,1.13986,1.14085
2026-07-22T08:00:00+00:00,1.14085,1.14185,1.14034,1.141
2026-07-22T12:00:00+00:00,1.14099,1.14139,1.14004,1.14078
2026-07-22T16:00:00+00:00,1.14078,1.14218,1.14062,1.14092
2026-07-22T20:00:00+00:00,1.14092,1.14128,1.1408,1.14117
2026-07-23T00:00:00+00:00,1.14108,1.14177,1.14036,1.14174
2026-07-23T04:00:00+00:00,1.14174,1.14358,1.1416,1.14326
2026-07-23T08:00:00+00:00,1.14326,1.14351,1.1407,1.14105
2026-07-23T12:00:00+00:00,1.14105,1.14154,1.13757,1.13852
2026-07-23T16:00:00+00:00,1.13851,1.13864,1.13639,1.138
2026-07-23T20:00:00+00:00,1.138,1.13811,1.13711,1.13769
2026-07-24T00:00:00+00:00,1.1375,1.13842,1.1373,1.13842
2026-07-24T04:00:00+00:00,1.13842,1.13877,1.13767,1.13792
2026-07-24T08:00:00+00:00,1.13791,1.14011,1.13764,1.13835
2026-07-24T12:00:00+00:00,1.13835,1.13931,1.13674,1.13703
2026-07-24T16:00:00+00:00,1.13682,1.13908,1.13648,1.13778
2026-07-24T20:00:00+00:00,1.13778,1.1378,1.13669,1.13705
2026-07-27T00:00:00+00:00,1.13885,1.14131,1.1388,1.14017
2026-07-27T04:00:00+00:00,1.14017,1.14145,1.14012,1.14035
2026-07-27T08:00:00+00:00,1.14036,1.14185,1.13947,1.14022
2026-07-27T12:00:00+00:00,1.14021,1.14035,1.13763,1.13834
2026-07-27T16:00:00+00:00,1.13834,1.13867,1.13683,1.13798
2026-07-27T20:00:00+00:00,1.13798,1.13798,1.13669,1.13673
2026-07-28T00:00:00+00:00,1.13675,1.13753,1.13665,1.13744
2026-07-28T04:00:00+00:00,1.13743,1.13803,1.1368,1.13686
2026-07-28T08:00:00+00:00,1.13686,1.13736,1.13617,1.13727
2026-07-28T12:00:00+00:00,1.13725,1.1373199999999999,1.13533,1.13659
2026-07-28T16:00:00+00:00,1.13658,1.14053,1.13658,1.13959
2026-07-28T20:00:00+00:00,1.13959,1.13981,1.1385399999999999,1.13862
2026-07-29T00:00:00+00:00,1.13862,1.13938,1.13822,1.13911
2026-07-29T04:00:00+00:00,1.1391,1.14038,1.1385399999999999,1.1401
2026-07-29T08:00:00+00:00,1.1401,1.14031,1.13899,1.13964
2026-07-29T12:00:00+00:00,1.13965,1.13971,1.13746,1.13784
2026-07-29T16:00:00+00:00,1.13784,1.13971,1.13765,1.13851
2026-07-29T20:00:00+00:00,1.1385,1.1471,1.13845,1.1468
2026-07-30T00:00:00+00:00,1.14653,1.14751,1.14558,1.1458
2026-07-30T04:00:00+00:00,1.1458,1.14613,1.14477,1.1451
2026-07-30T08:00:00+00:00,1.14509,1.14568,1.14343,1.14485
2026-07-30T12:00:00+00:00,1.14485,1.14843,1.14481,1.14726
2026-07-30T16:00:00+00:00,1.14726,1.15372,1.14695,1.15288
2026-07-30T20:00:00+00:00,1.15288,1.15358,1.15137,1.15283
2026-07-31T00:00:00+00:00,1.15283,1.1531500000000001,1.15153,1.15178
2026-07-31T04:00:00+00:00,1.15177,1.15216,1.15043,1.15085
2026-07-31T08:00:00+00:00,1.15085,1.1526399999999999,1.15044,1.15216
2026-07-31T12:00:00+00:00,1.15216,1.1525,1.14813,1.14884
2026-07-31T16:00:00+00:00,1.14884,1.1519300000000001,1.14552,1.15172
2026-07-31T20:00:00+00:00,1.15172,1.15472,1.1516899999999999,1.15267
2026-08-03T00:00:00+00:00,1.15446,1.1559,1.1535,1.15425
2026-08-03T04:00:00+00:00,1.15425,1.15461,1.15269,1.15343
2026-08-03T08:00:00+00:00,1.15343,1.15389,1.15208,1.15227
2026-08-03T12:00:00+00:00,1.15227,1.1535199999999999,1.1516899999999999,1.1528
2026-08-03T16:00:00+00:00,1.1528,1.15353,1.15004,1.15069
2026-08-03T20:00:00+00:00,1.15069,1.15148,1.15013,1.15084
2026-08-04T00:00:00+00:00,1.15075,1.15152,1.15048,1.15057
2026-08-04T04:00:00+00:00,1.15057,1.15147,1.15022,1.15104
2026-08-04T08:00:00+00:00,1.15104,1.15172,1.1503700000000001,1.15079
2026-08-04T12:00:00+00:00,1.15078,1.15236,1.15034,1.15148
2026-08-04T16:00:00+00:00,1.15148,1.15309,1.15093,1.15186
2026-08-04T20:00:00+00:00,1.15186,1.1534,1.15186,1.1532
2026-08-05T00:00:00+00:00,1.1532,1.15356,1.15269,1.1531500000000001
2026-08-05T04:00:00+00:00,1.1531500000000001,1.15407,1.15267,1.15362
2026-08-05T08:00:00+00:00,1.15362,1.15469,1.15311,1.15357
2026-08-05T12:00:00+00:00,1.15357,1.15573,1.15335,1.15458
