time,open,high,low,close
2026-07-29T08:00:00+00:00,1.40906,1.4101,1.40845,1.40984
2026-07-29T12:00:00+00:00,1.40984,1.41066,1.4090799999999999,1.40927
2026-07-29T16:00:00+00:00,1.40927,1.41011,1.40773,1.40953
2026-07-29T20:00:00+00:00,1.40953,1.4098,1.40232,1.40463
2026-07-30T00:00:00+00:00,1.40455,1.40487,1.4031,1.40439
2026-07-30T04:00:00+00:00,1.40439,1.40564,1.40398,1.40553
2026-07-30T08:00:00+00:00,1.40553,1.4068,1.40487,1.40578
2026-07-30T12:00:00+00:00,1.40577,1.40583,1.40368,1.40557
2026-07-30T16:00:00+00:00,1.40557,1.40591,1.3995,1.39951
2026-07-30T20:00:00+00:00,1.39951,1.40114,1.39908,1.40104
2026-07-31T00:00:00+00:00,1.40104,1.40152,1.39971,1.40148
2026-07-31T04:00:00+00:00,1.40148,1.40239,1.40092,1.40198
2026-07-31T08:00:00+00:00,1.40198,1.40231,1.4007399999999999,1.40096
2026-07-31T12:00:00+00:00,1.40096,1.40499,1.40036,1.40364
2026-07-31T16:00:00+00:00,1.40364,1.40588,1.40158,1.40302
2026-07-31T20:00:00+00:00,1.403,1.40312,1.4009800000000001,1.40209
2026-08-03T00:00:00+00:00,1.4003999999999999,1.40219,1.4003999999999999,1.40216
2026-08-03T04:00:00+00:00,1.40216,1.40355,1.40197,1.40333
2026-08-03T08:00:00+00:00,1.40333,1.40449,1.40274,1.40418
2026-08-03T12:00:00+00:00,1.40418,1.40458,1.40272,1.40391
2026-08-03T16:00:00+00:00,1.40391,1.4049800000000001,1.40338,1.40434
2026-08-03T20:00:00+00:00,1.40433,1.40538,1.40421,1.40442
2026-08-04T00:00:00+00:00,1.40442,1.40481,1.40387,1.40438
2026-08-04T04:00:00+00:00,1.40438,1.40482,1.40396,1.4044400000000001
2026-08-04T08:00:00+00:00,1.4044400000000001,1.40658,1.4039,1.40391
2026-08-04T12:00:00+00:00,1.40391,1.40647,1.40351,1.40633
2026-08-04T16:00:00+00:00,1.40633,1.4080300000000001,1.40517,1.40764
2026-08-04T20:00:00+00:00,1.40764,1.40788,1.40603,1.40606
2026-08-05T00:00:00+00:00,1.40601,1.40716,1.40578,1.40677
2026-08-05T04:00:00+00:00,1.40677,1.4076,1.40641,1.40734
2026-08-05T08:00:00+00:00,1.40734,1.40805,1.4065400000000001,1.40692
2026-08-05T12:00:00+00:00,1.40692,1.40702,1.40408,1.40514
2026-08-05T16:00:00+00:00,1.40514,1.40563,1.40145,1.4026399999999999
2026-08-05T20:00:00+00:00,1.40263,1.40287,1.40049,1.40114
2026-08-06T00:00:00+00:00,1.40079,1.4015,1.40033,1.4008
2026-08-06T04:00:00+00:00,1.4008,1.40161,1.40024,1.40141
2026-08-06T08:00:00+00:00,1.40141,1.40181,1.40065,1.40102
2026-08-06T12:00:00+00:00,1.40102,1.40123,1.39905,1.40069
2026-08-06T16:00:00+00:00,1.40069,1.4037899999999999,1.40055,1.4022299999999999
2026-08-06T20:00:00+00:00,1.4022299999999999,1.40235,1.40117,1.40128
2026-08-07T00:00:00+00:00,1.40128,1.4020000000000001,1.40085,1.40189
2026-08-07T04:00:00+00:00,1.40189,1.40214,1.4013,1.40192
2026-08-07T08:00:00+00:00,1.4019300000000001,1.40295,1.40189,1.40229
2026-08-07T12:00:00+00:00,1.40229,1.40238,1.3946399999999999,1.3949099999999999
2026-08-07T16:00:00+00:00,1.3949099999999999,1.39588,1.39256,1.3935
2026-08-07T20:00:00+00:00,1.3935,1.39541,1.39316,1.39408
2026-08-10T00:00:00+00:00,1.39453,1.39535,1.39411,1.39499
2026-08-10T04:00:00+00:00,1.39499,1.39641,1.39496,1.39607
2026-08-10T08:00:00+00:00,1.39607,1.39631,1.3933200000000001,1.39404
2026-08-10T12:00:00+00:00,1.39405,1.39512,1.3937300000000001,1.39481
2026-08-10T16:00:00+00:00,1.39481,1.39577,1.39265,1.39338
2026-08-10T20:00:00+00:00,1.39338,1.39473,1.39326,1.3940299999999999
2026-08-11T00:00:00+00:00,1.3940299999999999,1.39433,1.39297,1.39326
2026-08-11T04:00:00+00:00,1.39325,1.39381,1.3929,1.3930799999999999
2026-08-11T08:00:00+00:00,1.3930799999999999,1.39462,1.39279,1.39341
2026-08-11T12:00:00+00:00,1.39341,1.39418,1.39294,1.39343
2026-08-11T16:00:00+00:00,1.39343,1.39394,1.39165,1.39167
2026-08-11T20:00:00+00:00,1.39168,1.39267,1.3915199999999999,1.3924699999999999
2026-08-12T00:00:00+00:00,1.39221,1.39261,1.3918599999999999,1.3923
2026-08-12T04:00:00+00:00,1.3923,1.39318,1.39227,1.39307
2026-08-12T08:00:00+00:00,1.39307,1.39346,1.39283,1.39311
2026-08-12T12:00:00+00:00,1.39311,1.39381,1.39111,1.39117
2026-08-12T16:00:00+00:00,1.39116,1.39421,1.3908,1.39413
2026-08-12T20:00:00+00:00,1.39413,1.39471,1.39379,1.39381
2026-08-13T00:00:00+00:00,1.39381,1.3942999999999999,1.3931200000000001,1.39394
2026-08-13T04:00:00+00:00,1.39394,1.39511,1.39389,1.3945699999999999
2026-08-13T08:00:00+00:00,1.3945699999999999,1.39584,1.39443,1.39538
2026-08-13T12:00:00+00:00,1.39538,1.39563,1.39309,1.39317
2026-08-13T16:00:00+00:00,1.3931499999999999,1.39542,1.39296,1.39317
2026-08-13T20:00:00+00:00,1.39317,1.3939,1.39279,1.39304
2026-08-14T00:00:00+00:00,1.39282,1.3934199999999999,1.39212,1.39215
2026-08-14T04:00:00+00:00,1.39215,1.39306,1.39184,1.39192
2026-08-14T08:00:00+00:00,1.39192,1.39195,1.38863,1.38922
2026-08-14T12:00:00+00:00,1.38922,1.38926,1.3867,1.3881299999999999
2026-08-14T16:00:00+00:00,1.38814,1.38836,1.38642,1.38726
2026-08-14T20:00:00+00:00,1.38727,1.38812,1.38713,1.38742
2026-08-17T00:00:00+00:00,1.38696,1.38771,1.38636,1.38667
2026-08-17T04:00:00+00:00,1.38667,1.3872,1.3862,1.38642
2026-08-17T08:00:00+00:00,1.38642,1.3867,1.38525,1.38581
2026-08-17T12:00:00+00:00,1.38581,1.38672,1.38507,1.38514
2026-08-17T16:00:00+00:00,1.38514,1.38744,1.3844699999999999,1.38692
2026-08-17T20:00:00+00:00,1.38692,1.38778,1.38663,1.38741
2026-08-18T00:00:00+00:00,1.38741,1.38764,1.38612,1.38703
2026-08-18T04:00:00+00:00,1.38703,1.38777,1.3866100000000001,1.38763
2026-08-18T08:00:00+00:00,1.38763,1.3879000000000001,1.3863699999999999,1.38676
2026-08-18T12:00:00+00:00,1.38676,1.38782,1.38617,1.38743
2026-08-18T16:00:00+00:00,1.38743,1.38978,1.3867099999999999,1.3897
2026-08-18T20:00:00+00:00,1.3897,1.39103,1.38934,1.38951
2026-08-19T00:00:00+00:00,1.38951,1.39025,1.38869,1.39023
2026-08-19T04:00:00+00:00,1.39023,1.3908,1.38718,1.3881000000000001
2026-08-19T08:00:00+00:00,1.3881000000000001,1.38842,1.38703,1.3878
2026-08-19T12:00:00+00:00,1.3878,1.38789,1.38571,1.38606
2026-08-19T16:00:00+00:00,1.38606,1.3860700000000001,1.38033,1.38125
2026-08-19T20:00:00+00:00,1.38125,1.38266,1.38068,1.38068
2026-08-20T00:00:00+00:00,1.38063,1.3811,1.38003,1.38097
2026-08-20T04:00:00+00:00,1.38097,1.38127,1.37933,1.38028
2026-08-20T08:00:00+00:00,1.38028,1.38037,1.37701,1.37703
2026-08-20T12:00:00+00:00,1.37703,1.37865,1.37558,1.3778299999999999
2026-08-20T16:00:00+00:00,1.3778299999999999,1.37957,1.37659,1.37913
2026-08-20T20:00:00+00:00,1.37913,1.37949,1.37863,1.3789
2026-08-21T00:00:00+00:00,1.37889,1.3790200000000001,1.37763,1.37777
2026-08-21T04:00:00+00:00,1.37777,1.37809,1.37606,1.37663
2026-08-21T08:00:00+00:00,1.37663,1.37686,1.3746399999999999,1.37466
2026-08-21T12:00:00+00:00,1.37466,1.37516,1.3732199999999999,1.37458
2026-08-21T16:00:00+00:00,1.37458,1.3777599999999999,1.37436,1.37655
